url,marca,modelo,año,precio,imagen
https://articulo.tucarro.com.co/MCO-1691741265-kia-niro-desire-hybrid-bono-de-matricula-_JM,Kia,Niro Hibrido,2026,131990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1691741265.webp
https://articulo.tucarro.com.co/MCO-1565842865-kia-soluto-14-emotion-mt-_JM,Kia,Soluto,2025,70990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1565842865.webp
https://articulo.tucarro.com.co/MCO-2813631026-kia-picanto-gtline-2025-1250cc-aut-_JM,Kia,Picanto,2025,77990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2813631026.webp
https://articulo.tucarro.com.co/MCO-1706227557-kia-picanto-zenith-12-_JM,Kia,Picanto,2026,64990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1706227557.webp
https://articulo.tucarro.com.co/MCO-1516228035-kia-niro-hibrido-zenith-16-2026-_JM,Kia,Niro,2025,158990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1516228035.webp
https://articulo.tucarro.com.co/MCO-1701595751-kia-stonic-hibrido-sin-pico-y-placa-mod-2026-entrega-inmedia-_JM,Kia,Stonic,2026,83990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1701595751.webp
https://articulo.tucarro.com.co/MCO-2749219430-taxi-kia-sephia-2026-_JM,Kia,Sephia,2025,85990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2749219430.webp
https://articulo.tucarro.com.co/MCO-1614485297-kia-picanto-vibrant-mt-2026-0km-_JM,Kia,Picanto,2026,57990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1614485297.webp
https://articulo.tucarro.com.co/MCO-1575809337-kia-sonet-servicio-publico-2026-_JM,Kia,Sonet,2026,86000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1575809337.webp
https://articulo.tucarro.com.co/MCO-1590603787-suzuki-new-jimny-5-puertasoff-road2026-_JM,Suzuki,Jimny,2026,128990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1590603787.webp
https://articulo.tucarro.com.co/MCO-2888511436-suzuki-jimny-glx-at-_JM,Suzuki,Jimny,2026,131990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2888511436.webp
https://articulo.tucarro.com.co/MCO-1701470003-suzuki-swift-dziere-at-2023-_JM,Suzuki,Swift,2023,54900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1701470003.webp
https://articulo.tucarro.com.co/MCO-2904909926-suzuki-scross-hibrida-14-turbo-automatica-2026-_JM,Suzuki,S-Cross,2026,120990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2904909926.webp
https://articulo.tucarro.com.co/MCO-1701487901-suzuki-swift-hibrido-mt-2023-_JM,Suzuki,Swift,2023,66900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1701487901.webp
https://articulo.tucarro.com.co/MCO-3136494094-hyundai-hb20-advance-mt-16-_JM,Hyundai,HB20,2026,70990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3136494094.webp
https://articulo.tucarro.com.co/MCO-2855583170-hyundai-staria-22-pasajeros-_JM,Hyundai,Staria,2025,185990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2855583170.webp
https://articulo.tucarro.com.co/MCO-3173160280-hyundai-santa-fe-hibrida-completa-44-hev-7-puestos-_JM,Hyundai,Santa Fe,2026,248990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3173160280.webp
https://articulo.tucarro.com.co/MCO-3143728140-hyundai-venue-limited-at-16-_JM,Hyundai,Venue,2026,93990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3143728140.webp
https://articulo.tucarro.com.co/MCO-1706279731-hyundai-hb20-advance-mt-16-_JM,Hyundai,HB20,2026,69990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1706279731.webp
https://articulo.tucarro.com.co/MCO-3209963702-wrv-ex-15-5p-gcn200-_JM,Honda,WR-V,2019,70000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3209963702.webp
https://articulo.tucarro.com.co/MCO-1699925027-honda-pilot-prestige-_JM,Honda,Pilot,2021,109990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1699925027.webp
https://articulo.tucarro.com.co/MCO-3228343518-honda-pilot-5dr-ex-l-35-2019-_JM,Honda,Pilot,2019,144000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3228343518.webp
https://articulo.tucarro.com.co/MCO-2939201770-honda-cr-v-24-city-plus-_JM,Honda,CR-V,2021,117000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2939201770.webp
https://articulo.tucarro.com.co/MCO-3159263628-audi-q3-14-tfsi-attraction-_JM,Audi,Q3,2018,80000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3159263628.webp
https://articulo.tucarro.com.co/MCO-3204334140-audi-a1-sportback-14-2017-_JM,Audi,A1,2017,67000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3204334140.webp
https://articulo.tucarro.com.co/MCO-1695466459-jeep-gladiator-36-rubicon-_JM,Jeep,Gladiator,2025,370190000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1695466459.webp
https://articulo.tucarro.com.co/MCO-3096498628-jeep-wrangler-unlimited-sport-_JM,Jeep,Wrangler Unlimited,2025,319990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3096498628.webp
https://articulo.tucarro.com.co/MCO-3058434620-jeep-avenger-summit-hibrido-_JM,Jeep,Avenger,2025,116990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3058434620.webp
https://articulo.tucarro.com.co/MCO-1669878649-jeep-compass-limited-pluss-_JM,Jeep,Compass,2026,142990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1669878649.webp
https://articulo.tucarro.com.co/MCO-1691738583-jeep-compass-automatica-motor-24-_JM,Jeep,Compass,2020,87000008,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1691738583.webp
https://articulo.tucarro.com.co/MCO-3207757082-jeep-wrangler-unlimited-_JM,Jeep,Wrangler,2018,245000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3207757082.webp
https://articulo.tucarro.com.co/MCO-1576641783-mitsubishi-l200-24-gls-4x4-at-_JM,Mitsubishi,L200,2025,253900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1576641783.webp
https://articulo.tucarro.com.co/MCO-2872546672-mitsubishi-outlander-sport-15l-_JM,Mitsubishi,Outlander Sport,2025,140900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2872546672.webp
https://articulo.tucarro.com.co/MCO-3207811134-mitsubishi-outlander-kaiteki-lx-_JM,Mitsubishi,Outlander,2022,90900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3207811134.webp
https://articulo.tucarro.com.co/MCO-3224107914-mitsubishi-nativa-35-gasolina-automatico-4x4-blindaje-ii-_JM,Mitsubishi,Nativa,2013,79900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3224107914.webp
https://articulo.tucarro.com.co/MCO-1552693979-mitsubishi-l200-glx-plus-24-turbo-diesel-sp-_JM,Mitsubishi,NEW L200 TRITON,2025,209900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1552693979.webp
https://articulo.tucarro.com.co/MCO-3058390270-mitsubishi-l200-glx-plus-mt-24l-turbo-diesel-_JM,Mitsubishi,L200 Triton,2026,209900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3058390270.webp
https://articulo.tucarro.com.co/MCO-3151965774-peugeot-2008-hibrida-12-turbo-_JM,Peugeot,2008,2025,124990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3151965774.webp
https://articulo.tucarro.com.co/MCO-1604701117-peugeot-2008-style-12-mod-2025-_JM,Peugeot,2008,2025,98990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1604701117.webp
https://articulo.tucarro.com.co/MCO-3103265734-peugeot-2008-hibrido-12-turbo-134hp-230nm-54nmpila-2026-_JM,Peugeot,2008,2026,116990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3103265734.webp
https://articulo.tucarro.com.co/MCO-3207866322-peugeot-301-allure-_JM,Peugeot,301,2018,47900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3207866322.webp
https://articulo.tucarro.com.co/MCO-2861350880-volvo-xc90-t8-ultra-recharge-_JM,Volvo,XC90,2025,499990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2861350880.webp
https://articulo.tucarro.com.co/MCO-2861132902-volvo-ex30-core-e60-_JM,Volvo,EX30 CORE E60,2025,199990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2861132902.webp
https://articulo.tucarro.com.co/MCO-1676876271-volvo-xc40-t4-r-design-_JM,Volvo,XC40,2020,113000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1676876271.webp
https://articulo.tucarro.com.co/MCO-1658395073-dodge-journey-24-se-7a-at-_JM,Dodge,Journey,2015,42900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1658395073.webp
https://articulo.tucarro.com.co/MCO-1706228535-dodge-journey-seexpress-_JM,Dodge,Journey,2010,29900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1706228535.webp
https://articulo.tucarro.com.co/MCO-1660519927-dodge-journey-24-sxt-fl-_JM,Dodge,Journey,2015,54900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1660519927.webp
https://articulo.tucarro.com.co/MCO-3063931560-dodge-journey-24-seexpress-fl-_JM,Dodge,Journey,2017,37900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3063931560.webp
https://articulo.tucarro.com.co/MCO-3220802558-subaru-cross-trek-20-limited-hybrid-_JM,Subaru,Cross Trek,2024,145900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3220802558.webp
https://articulo.tucarro.com.co/MCO-3114321452-subaru-forester-20-xt-cvt-turbo-_JM,Subaru,Forester,2014,69500000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3114321452.webp
https://articulo.tucarro.com.co/MCO-3222652914-subaru-forester-20-hybrid-elite-2023-_JM,Subaru,Forester,2023,147900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3222652914.webp
https://articulo.tucarro.com.co/MCO-3127464570-subaru-outback-25-adventurefield-at-_JM,Subaru,Outback,2024,179000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3127464570.webp
https://articulo.tucarro.com.co/MCO-3181085122-mini-countrymanhibrid-15-countrymanhibrid-_JM,Mini,Countryman Hibrid,2021,140000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3181085122.webp
https://articulo.tucarro.com.co/MCO-1678234705-mini-cooper-s-clubman-20-turbo-automatico-_JM,Mini,Clubman,2020,103900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1678234705.webp
https://articulo.tucarro.com.co/MCO-1615475309-mini-cooper-s-20-chili-at-5p-_JM,Mini,Cooper S,2022,118900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1615475309.webp
https://articulo.tucarro.com.co/MCO-3180092776-mini-cooper-countryman-_JM,Mini,Countryman,2017,76900087,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3180092776.webp
https://articulo.tucarro.com.co/MCO-3180094236-mini-countrymanhibrid-15-countrymanhibrid-_JM,Mini,Countryman Hibrid,2020,134900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3180094236.webp
https://articulo.tucarro.com.co/MCO-3142590666-mini-countrymancooper-se-hibrid-15-hibrido-_JM,Mini,Countryman Hibrid,2023,159900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3142590666.webp
https://articulo.tucarro.com.co/MCO-3226182632-mini-cooper-cabrio-_JM,Mini,Mini Cooper,2014,78900087,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3226182632.webp
https://articulo.tucarro.com.co/MCO-1707535351-citron-c3-16-shine-aut-_JM,Citroën,C3,2023,63000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1707535351.webp
https://articulo.tucarro.com.co/MCO-3232413356-citron-c3-16-feel-2020-_JM,Citroën,C3,2020,57900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3232413356.webp
https://articulo.tucarro.com.co/MCO-1659935145-citron-c4-cactus-16-feel-at-_JM,Citroën,C4 Cactus,2022,75000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1659935145.webp
https://articulo.tucarro.com.co/MCO-3176507686-citroen-c5-aircross-shine-_JM,Citroën,C5,2022,90900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3176507686.webp
https://articulo.tucarro.com.co/MCO-3207770180-range-rover-evoque-20-turbo-_JM,Land Rover,Range Rover Evoque,2021,174990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3207770180.webp
https://articulo.tucarro.com.co/MCO-3204494370-land-rover-defender-first-edition-_JM,Land Rover,Defender,2020,429990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3204494370.webp
https://articulo.tucarro.com.co/MCO-1686747377-land-rover-discovery-sport-se-2019-_JM,Land Rover,Discovery sport,2019,129900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1686747377.webp
https://articulo.tucarro.com.co/MCO-1708472463-land-rover-range-sport-hse-30-2019-_JM,Land Rover,Range Rover Sport,2019,255000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1708472463.webp
https://articulo.tucarro.com.co/MCO-3221442526-ssangyong-tivoli-16-active-4x2-_JM,SsangYong,Tivoli,2023,68900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3221442526.webp
https://articulo.tucarro.com.co/MCO-3181093412-fiat-pulse-10-_JM,Fiat,Pulse,2024,77000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3181093412.webp
https://articulo.tucarro.com.co/MCO-1708445085-fiat-palio-adventure-16-locker-_JM,Fiat,Palio Adventure,2012,30500000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1708445085.webp
https://articulo.tucarro.com.co/MCO-3233134226-fiat-pulse-13cc-2023-automatico-_JM,Fiat,Pulse,2023,74900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3233134226.webp
https://articulo.tucarro.com.co/MCO-3168707108-byd-yuan-up-00-ev-fwd-beyond-_JM,BYD,Yuan Up,2026,120000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3168707108.webp
https://articulo.tucarro.com.co/MCO-3221621428-byd-seal-38s-2024-_JM,BYD,Seal,2024,184000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3221621428.webp
https://articulo.tucarro.com.co/MCO-3224178634-byd-seagull-00-gs-400-_JM,BYD,Seagull,2025,82000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3224178634.webp
https://articulo.tucarro.com.co/MCO-3117925404-byd-tang-00-ev-gs-_JM,BYD,Tang,2025,309000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3117925404.webp
https://articulo.tucarro.com.co/MCO-3120849178-jac-hfc1037-20l-_JM,JAC,Hfc1037,2023,100900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3120849178.webp
https://articulo.tucarro.com.co/MCO-3207934470-jac-jetour-x70-2023-_JM,JAC,Jetour,2023,92000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3207934470.webp
https://articulo.tucarro.com.co/MCO-1664102789-foton-tunland-s-mt-4x4-2023-_JM,Foton,Tunland,2023,98900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1664102789.webp
https://articulo.tucarro.com.co/MCO-3224223596-buseta-foton-minivan-bj6425-2019-mecanico-_JM,Foton,Minivan,2019,49900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3224223596.webp
https://articulo.tucarro.com.co/MCO-3226123140-lexus-lx570-57-2015-_JM,Lexus,LX,2015,290000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3226123140.webp
https://articulo.tucarro.com.co/MCO-3204334350-lexus-gx-gx460-46-_JM,Lexus,GX,2011,145000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3204334350.webp
https://articulo.tucarro.com.co/MCO-2920937858-lexus-lx570-57-2017-_JM,Lexus,LX,2017,410000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2920937858.webp
https://articulo.tucarro.com.co/MCO-2921688392-lexus-rx450h-35-2022-_JM,Lexus,RX,2022,410000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2921688392.webp
https://articulo.tucarro.com.co/MCO-3173187750-seat-ateca-style-sport-2022-14-_JM,Seat,Ateca,2022,90900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3173187750.webp
https://articulo.tucarro.com.co/MCO-1698532621-seat-tarraco-xcellence-14-2023-_JM,Seat,Tarraco,2023,115000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1698532621.webp
https://articulo.tucarro.com.co/MCO-1691060937-seat-ateca-20-style-plus-_JM,Seat,Ateca,2022,82900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1691060937.webp
https://articulo.tucarro.com.co/MCO-1699975877-seat-ateca-style-14-sport-2022-at-_JM,Seat,Ateca,2022,86900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1699975877.webp
https://articulo.tucarro.com.co/MCO-3177692366-seat-arona-fl-fr-tp-1600cc-_JM,Seat,Arona,2023,72990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3177692366.webp
https://articulo.tucarro.com.co/MCO-1691056071-porsche-cayman-s-_JM,Porsche,Cayman,2009,275000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1691056071.webp
https://articulo.tucarro.com.co/MCO-1698576253-porsche-taycan-turbo-s-2021-_JM,Porsche,Taycan,2021,800000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1698576253.webp
https://articulo.tucarro.com.co/MCO-1706383575-porsche-911-carrera-s-_JM,Porsche,911,2021,849000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1706383575.webp
https://articulo.tucarro.com.co/MCO-3188758488-porsche-cayenne-30-_JM,Porsche,Cayenne,2023,349900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3188758488.webp
https://articulo.tucarro.com.co/MCO-2683648114-chery-tiggo-7-pro-phev-hibrida-enchufable-_JM,Chery,Tiggo 7,2025,174990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2683648114.webp
https://articulo.tucarro.com.co/MCO-1602688031-chery-icar-03-ev-_JM,Chery,Icar 03,2026,140000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1602688031.webp
https://articulo.tucarro.com.co/MCO-1559183817-chery-tiggo-7-pro-mhev-_JM,Chery,7 PRO MHEV,2025,124990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1559183817.webp
https://articulo.tucarro.com.co/MCO-1703298103-tiggo-4-hev-_JM,Chery,Tiggo 4,2026,104990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1703298103.webp
https://articulo.tucarro.com.co/MCO-1559041393-chery-tiggo-8-pro-phev-hibrida-enchufable-_JM,Chery,Tiggo 8,2025,199990000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1559041393.webp
https://articulo.tucarro.com.co/MCO-3236459782-ram-1500-2019-_JM,RAM,1500,2019,84900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3236459782.webp
https://articulo.tucarro.com.co/MCO-1659146901-ram-rampage-_JM,RAM,Rampage,2025,195990000,
https://articulo.tucarro.com.co/MCO-3190389798-ram-1000-at-_JM,RAM,1000,2020,71900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3190389798.webp
https://articulo.tucarro.com.co/MCO-1706262277-ram-v700-14-fire-_JM,RAM,V700,2020,38900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1706262277.webp
https://articulo.tucarro.com.co/MCO-3109949996-jaguar-e-pace-s-20-2018-_JM,Jaguar,E-Pace,2018,119900000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/3109949996.webp
https://articulo.tucarro.com.co/MCO-2892600284-cadillac-escalade-iq-sport-2-_JM,Cadillac,Escalade,2025,1000000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2892600284.webp
https://articulo.tucarro.com.co/MCO-2836458612-tesla-cybertruck-tres-motores-_JM,Tesla,Cybertruck,2025,750000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/2836458612.webp
https://articulo.tucarro.com.co/MCO-1542638237-tesla-cybertruck-foundation-series-2026-_JM,Tesla,Cybertruck,2026,690000000,https://oielbczfjirunzydccod.supabase.co/storage/v1/object/public/SCBIR/Carros/1542638237.webp
